rotate,8,y,z,x,z,,
rotate,8,x,z,z,x,,
rotate,-8,y,z,x,z,,
rotate,-8,z,y,x,z,,
rotate,8,z,z,x,z,,
rotate,-8,z,y,x,z,,
rotate,-8,z,z,x,z,,
rotate,8,z,y,x,z,,
rotate,-8,z,z,x,z,,
rotate,8,z,y,x,z,,
rotate,8,z,z,x,z,,
rotate,-8,z,y,x,z,,
rotate,8,z,z,x,z,,
rotate,-8,x,z,x,z,,
rotate,-8,z,y,x,z,,
rotate,8,x,z,x,z,,
rotate,-8,z,y,x,z,,
rotate,-8,x,z,x,z,,
rotate,8,z,y,x,z,,
rotate,8,x,z,x,z,,
rotate,-8,z,y,x,z,,
rotate,8,x,z,x,z,,
rotate,8,z,y,x,z,,
rotate,-8,x,y,x,z,,
rotate,-8,y,z,x,z,,
rotate,8,x,y,x,z,,
rotate,8,y,z,x,z,,
rotate,8,x,y,x,z,,
rotate,-8,y,z,x,z,,
rotate,8,x,y,x,z,,
rotate,-8,y,z,x,z,,
rotate,8,x,y,x,z,,
rotate,-8,y,z,x,z,,
rotate,8,y,z,z,x,,
rotate,-8,x,y,x,z,,
rotate,8,y,z,z,x,,
rotate,-8,x,y,x,z,,
rotate,8,y,z,z,x,,
rotate,-8,x,y,x,z,,
rotate,-8,y,z,z,x,,
rotate,-8,x,y,x,z,,
rotate,8,y,z,z,x,,
rotate,8,x,y,x,z,,
rotate,-8,z,z,z,x,,
rotate,8,z,y,x,z,,
rotate,-8,z,z,z,x,,
rotate,-8,z,y,x,z,,
rotate,8,z,z,z,x,,
rotate,-8,z,y,x,z,,
rotate,8,z,z,z,x,,
rotate,8,z,y,x,z,,
rotate,-8,z,z,z,x,,
rotate,8,z,y,x,z,,
rotate,8,z,z,x,z,,
rotate,-8,z,z,z,x,,
rotate,-8,z,z,x,z,,
rotate,-8,z,z,z,x,,
rotate,8,z,z,x,z,,
rotate,8,z,z,z,x,,
rotate,-8,z,z,x,z,,
rotate,-8,z,z,z,x,,
rotate,-8,z,z,x,z,,
rotate,8,z,z,z,x,,
rotate,8,x,z,z,x,,
rotate,8,x,y,x,z,,
rotate,-8,x,z,z,x,,
rotate,-8,x,y,x,z,,
rotate,-8,x,z,z,x,,
rotate,8,x,y,x,z,,
rotate,-8,x,z,z,x,,
rotate,8,x,y,x,z,,
rotate,-8,x,z,z,x,,
rotate,8,x,y,x,z,,
rotate,-8,y,z,x,z,,
rotate,8,x,z,z,x,,
rotate,-8,y,z,x,z,,
rotate,8,x,z,z,x,,
rotate,-8,y,z,x,z,,
rotate,8,x,z,z,x,,
rotate,8,y,z,x,z,,
rotate,8,x,z,z,x,,
rotate,-8,y,z,x,z,,
rotate,-8,x,z,z,x,,
rotate,-8,x,z,x,z,,
rotate,8,z,z,z,x,,
rotate,-8,x,z,x,z,,
rotate,-8,z,z,z,x,,
rotate,8,x,z,x,z,,
rotate,-8,z,z,z,x,,
rotate,8,x,z,x,z,,
rotate,8,z,z,z,x,,
rotate,-8,x,z,x,z,,
rotate,8,z,z,z,x,,
rotate,8,z,y,x,z,,
rotate,-8,x,z,x,z,,
rotate,-8,z,y,x,z,,
rotate,-8,x,z,x,z,,
rotate,8,z,y,x,z,,
rotate,8,x,z,x,z,,
rotate,-8,z,y,x,z,,
rotate,-8,x,z,x,z,,
rotate,-8,z,y,x,z,,
rotate,8,x,z,x,z,,
rotate,8,y,z,z,x,,
rotate,-8,x,z,z,x,,
rotate,-8,y,z,z,x,,
rotate,8,x,z,z,x,,
rotate,-8,y,z,z,x,,
rotate,-8,x,z,z,x,,
rotate,-8,y,z,z,x,,
rotate,-8,x,z,z,x,,
rotate,-8,y,z,z,x,,
rotate,-8,x,z,z,x,,
rotate,8,x,y,x,z,,
rotate,8,y,z,z,x,,
rotate,8,x,y,x,z,,
rotate,8,y,z,z,x,,
rotate,8,x,y,x,z,,
rotate,8,y,z,z,x,,
rotate,-8,x,y,x,z,,
rotate,8,y,z,z,x,,
rotate,8,x,y,x,z,,
rotate,-8,y,z,z,x,,
rotate,-8,z,z,x,z,,
rotate,-8,z,z,x,y,,
rotate,-8,y,x,z,x,,
rotate,-8,z,z,x,z,,
rotate,-8,y,x,z,x,,
rotate,8,z,z,x,z,,
rotate,-8,y,x,z,x,,
rotate,8,z,z,x,z,,
rotate,-8,y,x,z,x,,
rotate,8,z,z,x,z,,
rotate,8,y,x,z,x,,
rotate,-8,z,z,x,z,,
rotate,-8,y,x,z,x,,
rotate,-8,z,z,x,z,,
rotate,8,y,x,z,x,,
rotate,8,z,z,x,z,,
rotate,-8,y,x,z,x,,
rotate,8,i,z,x,z,,
rotate,-8,i,i,z,x,,
rotate,-8,z,z,y,y,,
rotate,-8,i,i,z,x,,
rotate,-8,z,z,y,y,,
rotate,8,i,i,z,x,,
rotate,-8,z,z,y,y,,
rotate,-8,i,i,z,x,,
rotate,8,z,z,y,y,,
rotate,8,i,i,z,x,,
rotate,8,z,z,y,y,,
rotate,8,i,i,z,x,,
rotate,8,z,z,y,y,,
rotate,8,i,i,z,x,,
rotate,8,z,z,y,y,,
rotate,-8,i,i,z,x,,
rotate,-8,z,z,y,y,,
rotate,-8,z,z,y,y,,
measure,1,z,z,x,z,0,
measure,1,i,z,x,z,1,
measure,-1,i,i,z,x,2,
